repo_name,feature_file,scenario_count,scenarios,commits,first_seen,last_modified
behave,step.use_step_library.feature,3,"Use a simple step library | passed, 0 failed, 0 skipped | Given I meet Alice",3,2013-03-10T20:17:17+01:00,2024-09-14T09:37:39+02:00
behave,issue0139.feature,5,"This is strange | Demonstrate bug | Given a new working directory | w/ wrong steps | Given a file named ""features/steps/steps.py"" with:",4,2013-03-23T21:13:28+01:00,2015-02-08T11:23:40+01:00
behave,issue0142.feature,2,Use a table | Given a new working directory,3,2013-03-26T23:02:56+01:00,2025-08-06T09:07:47+02:00
behave,issue0148.feature,5,Use Step Keywords in Substeps | Setup | Missing Step Keywords in Substeps | Failing test without substeps | Failing test with substeps,11,2013-03-28T22:39:24+01:00,2025-08-06T09:07:47+02:00
behave,issue0145.feature,7,"Select @feature tag and @scenario tag (logical-and, fails if not fixed) | Setup | Scenario: Scenario-145 | tag. | passed, 0 failed, 0 skipped | Select only @scenario tag | features/issue0145_example.feature""",7,2013-04-05T00:18:03+02:00,2025-08-31T16:59:58+02:00
behave,step.undefined_steps.feature,38,"Outline:  -- @1.4 | -- @1.4 | An undefined step should cause its scenario to fail | An undefined step should be reported | Outline: | Given another undefined step is used ... undefined | -- @1.1 | Test Setup | are detected. | Given a file named ""features/undefined_step_in_scenario_outline.feature"" with: | Undefined steps are detected if --dry-run option is used | Outline:  -- @1.2 | S3 | S2 | Feature Setup | Given a step fails ... failed | Given a step passes ... passed | Additional scenario steps after an undefined step are skipped | Outline:  -- @1.1 | Given another undefined step is used | Undefined steps are detected if scenario is selected via tag | to fail with an error (except: dry-run mode). | to fail. | Given a step passes | is disabled (by tag expression, etc.), | Two undefined steps in different scenarios | Outline:  -- @1.3 | should be reported (issue #42). | Two undefined steps in same scenario should be detected | S1 | Two undefined step in Scenario Outline | Given a step <outcome1> | Given a file named ""features/two_undefined_step_in_scenario_outline.feature"" with: | -- @1.3 | -- @1.2 | Undefined step in Scenario Outline | Two undefined steps in Scenario Outline | steps are skipped.",9,2013-04-06T23:35:28+02:00,2025-08-06T09:07:47+02:00
behave,summary.undefined_steps.feature,13,"Undefined step as first step in a scenario | Undefined step as middle step in a scenario | to fail. | Two undefined steps in same scenario, all are detected (skipped) | Test Setup | Given an undefined step is used | Given a step passes | Two undefined steps in different scenarios in dry-run mode | Undefined step as last step in a scenario | with undefined steps | Two undefined steps in different scenarios | are detected. | steps are skipped.",3,2013-04-06T23:35:28+02:00,2024-09-22T20:59:20+02:00
behave,issue0125.feature,4,"When substep fails with stdout ""Hello"" ... failed | When substep fails with stdout ""Hello"" | Hello | Subprocess call shows generated output",7,2013-04-11T22:38:30+02:00,2025-08-06T09:07:47+02:00
behave,runner.stop_after_failure.feature,14,"passed, 1 failed, 0 skipped, 4 untested | Stop running after first failure with one feature | A2 fails | passed, 1 failed, 0 skipped, 2 untested | Stop running after first failure with several features (CASE 2: Different order) | A4 fails | Stop running after first failure with several features (CASE 1) | A1 | A3 | B2 fails | B1 | Stop running when first failure occurs in one feature | Stop running after first failure with several features (CASE 3: Use directory) | Test Setup",4,2013-04-13T13:18:26+02:00,2025-06-15T22:17:28+02:00
behave,capture_stderr.feature,12,"All output is shown when --no-capture-stderr is used and all steps pass (CASE 1) | On capture disabled, all output is shown until first step fails (CASE 2) | Captured output is shown if scenario fails up to first failure (CASE 2: --capture-stderr) | On capture disabled, all output is shown if steps pass (CASE 1) | Captured output is suppressed if scenario passes (CASE 1: --capture) | Captured output is suppressed if scenario passes (CASE 2: --capture-stderr) | stderr:Alice; | Given a step writes ""Alice"" to stderr and passes | All output is shown up to first failing step when --no-capture-stderr is used (CASE 2) | Test Setup | Given a step writes ""Alice"" to stderr and passes ... passed | Captured output is shown up to first failure if scenario fails (CASE 1: --capture)",3,2013-04-13T18:26:28+02:00,2025-06-15T22:17:28+02:00
behave,capture_stdout.feature,10,"On capture disabled, any output is shown if steps pass (CASE 1) | All output is shown when --no-capture is used and all steps pass (CASE 1) | stdout:Alice; | On capture disabled, any output is shown until first failing step (CASE 2) | Given a step writes ""Alice"" to stdout and passes ... passed | Captured output is shown up to first failure if scenario fails | Captured output is suppressed if scenario passes | Given a step writes ""Alice"" to stdout and passes | Test Setup | All output is shown up to first failing step when --no-capture is used (CASE 2)",3,2013-04-13T18:26:28+02:00,2025-06-15T22:17:28+02:00
behave,runner.dry_run.feature,23,"P1 | B2 | Dry-run two features, one with pending steps and use other tags | A2 | U1 | Test Setup | Dry-run two features, one with undefined steps | Dry-run two features | Feature Setup | A3 | Dry-run two features, one with undefined steps and use other tags | Dry-run one feature should mark feature/scenarios/steps as untested | Dry-run two features, one with pending steps and use tags | Dry-run one feature with pending steps | Dry-run one feature with tags should mark skipped scenario/steps as skipped | Dry-run two features, one with pending steps | P2 fails | U2 fails | Dry-run one feature with undefined steps | A1 | B1 | A4 | Dry-run two features, one with undefined steps and use tags",9,2013-04-13T18:26:28+02:00,2025-08-06T09:07:47+02:00
behave,runner.feature_configfile.feature,19,Use empty @feature_list_file (Case 1) | Use @feature_configfile with unknown feature file (Case 1) | Use unknown @feature_configfile | Use @feature_configfile in features/ subdirectory (Case 2) | Use @feature_list_file in WORKDIR directory (above features/) | Use @feature_configfile with some empty lines | Test Setup | Use @feature_list_file with unknown feature file (Case 2) | Use empty @feature_list_file in features subdirectory (Case 2) | Use @feature_configfile with some comment lines | Use empty @feature_configfile (Case 1) | Use empty @feature_configfile in features subdirectory (Case 2) | Use @feature_configfile in WORKDIR directory (above features/) | Use @feature_configfile with unknown feature file (Case 2) | Given a step passes | Use @feature_list_file with some empty lines | Use @feature_list_file with some comment lines | Use @feature_list_file with unknown feature file (Case 1) | Use @feature_list_file in features/ subdirectory (Case 2),5,2013-04-14T12:57:03+02:00,2013-05-30T12:48:37+02:00
behave,runner.named_scenarios.feature,21,"Select scenarios by using another regular expression | Bob in Florida | Select scenarios with name that consists of multiple words | Alice and Bob | is selected when scenario name part matches one of the provided names | Bob in | Select scenarios with name=""Bob"" | Test Setup | Select scenarios by using an unknown/unused name | Alice in Florida | Select scenarios by using two regular expressions | Select scenarios with name=""Alice"" and run them | Select scenarios by using a regular expression | is not selected, it should be marked as skipped | Select scenarios with name=""Alice"" and inspect list | Alice in Antarctica | name. | Select scenarios by using two names | Bob in Berlin | Select scenarios with name=""Florida"" | Alice in Wonderland",2,2013-04-14T18:09:02+02:00,2013-04-14T18:28:12+02:00
behave,formatter.default_format.feature,10,Can override default formatter from configfile on command-line | Configfile can define own default formatter | Pretty formatter is used as default formatter if no other is defined | Default formatter is used when non is provided on command-line | B1         # features/bob.feature:2 | A1 | B1 | Use default formatter with own outfile instead of stdout | A1          # features/alice.feature:2 | Test Setup,1,2013-04-20T21:44:50+02:00,2013-04-20T21:44:50+02:00
behave,formatter.multiple_formatters.feature,13,"Use default formatter and another without outfile from behave configuration file | Use default formatter and outfile from behave configuration file | More outfiles than formatter should fail with CONFIG-ERROR | One formatter, one outfile | Combination of formatter from configfile and command-line cannot cause outfile offsets | Two formatter, one outfile | B1         # features/bob.feature:2 | A1 | B1 | One formatter, no outfile (use stdout instead) | Test Setup | A1          # features/alice.feature:2 | Command-line formatter/outfile extend behave configuration file args",1,2013-04-20T21:44:50+02:00,2013-04-20T21:44:50+02:00
behave,issue0159.feature,8,"Single feature, pass (a) | When full name is Loïc ""Dupont"" | Single feature, pass (b) | When full name is Loïc ""Dupond"" | Feature Setup | When firstname is ""Loïc"" | Two features, FAIL (b) | Two features, FAIL (a)",3,2013-04-23T23:07:39+02:00,2025-08-06T09:07:47+02:00
behave,issue0152.feature,2,"passed, 0 failed, 0 skipped | Ensure JUnit reports can be created from a foreign language",4,2013-04-24T23:18:24+02:00,2024-09-14T09:37:39+02:00
behave,exploratory_testing.with_table.feature,6,"Add table column with new data in a step and ensure changes are shown | Modify table cells in a column (formatter=pretty with colors) | When I query the database with: | passed, 0 failed, 0 skipped | Feature Setup | Modify table cells in a column and ensure changes are shown",6,2013-04-28T16:00:00+02:00,2024-09-14T09:37:39+02:00
behave,parser.file_with_many_features.feature,4,Test Setup | Feature file with 2 features | F1.1 | F2.1,2,2013-04-28T16:05:01+02:00,2013-04-29T00:23:08+02:00
behave,scenario.description.feature,30,"E1 | Description | description line... | description before the steps start."", | S2.1 | line and the first step. | description before the steps start. | Inspect the Scenario Description by using JSON | S2.2 | description (are removed). | description line S2.1-1. | is important. | Feature Setup | passed, 0 failed, 0 skipped | description. | description line S2.2-1."" | Before I actually execute the steps. | description line after an empty line. | description, | description line after an empty line."" | description line S2.1-2 (indentation is removed). | or scenario outline | without steps but with step description). | First Example for a Scenario Description | description line S2.1-2 (indentation is removed)."" | description line S2.2-1. | Second Example with 2 scenario with scenario descriptions | is important."", | description line S2.1-1."", | descriptions are in optional section between",6,2013-04-29T00:23:08+02:00,2024-09-14T09:37:39+02:00
behave,parser.background.sad_cases.feature,14,"Two... | One... | Tagged Background should not occur after a Scenario | More... | Background with tags is not supported | Outline)"" | Outline: Two... | Background should not occur after a Scenario Outline | Feature Setup | Background should not occur after a Scenario | Outline)' | Outline) | Given a file named ""features/syndrome.background_after_scenario_outline.feature"" with | Tagged Background should not occur after a Scenario Outline",5,2013-05-01T18:59:36+02:00,2019-12-20T16:45:46+01:00
behave,parser.feature.sad_cases.feature,14,"may not occur before Feature. | Feature file with 2 features | "" | Feature File without Feature, only with Tags | Feature File with Scenario, but without Feature keyword | Empty Feature File | Feature File without Feature, only with Comments | Feature Setup | Given a step passes | Feature File with Text | F1.1 | F2.1 | Feature File without Feature, only with Empty Lines | '",5,2013-05-01T18:59:36+02:00,2024-09-22T20:59:20+02:00
behave,formatter.rerun.feature,13,Use rerun file with RerunFormatter in behave configuration file | Passing | Two RerunFormatter use same output file | Failing early | Feature Setup | Rerun file is generated when failures occur | Then-step fails | Rerun file is deleted when no failures occur | Use RerunFormatter with output=stdout | RerunFormatter with steps-catalog | When-step fails | Use rerun file during next test run to test only failing scenarios | Failing,5,2013-05-05T18:55:53+02:00,2025-08-31T16:59:58+02:00
behave,formatter.tag_count.feature,11,"B2 with tags: @foo, @one (inherited: @two) | Use TagCount formatter when tags are selected | A3 with tags: @foo, @bar (inherited: @one) | A1 with tags: @wip (inherited: @one) | B1 without tags (inherited: @two) | Use TagCount formatter to get an overview of used tags | 1) | Use TagCount formatter together with another formatter | Feature Setup | Setup Feature | A2 with tags: @foo, @wip (inherited: @one)",1,2013-05-05T18:55:53+02:00,2013-05-05T18:55:53+02:00
behave,formatter.tag_location.feature,10,"B2 with tags: @foo, @one (inherited: @two) | Use TagCount formatter when tags are selected | A3 with tags: @foo, @bar (inherited: @one) | A1 with tags: @wip (inherited: @one) | B1 without tags (inherited: @two) | Use TagLocation formatter to get an overview where tags are used | Use TagCount formatter together with another formatter | Feature Setup | Setup Feature | A2 with tags: @foo, @wip (inherited: @one)",1,2013-05-05T18:55:53+02:00,2013-05-05T18:55:53+02:00
behave,runner.select_scenarios_by_file_location.feature,46,"Select one scenario with a larger file location | locations (file locations) | Select all scenarios with line number 0 (zero) | Select next scenario with its exact location | Auto-select scenarios tagged with @setup or @teardown if file location is used | instead of a Background. | Setup Bob | Teardown Bob"" | Select last scenario when line number is too large | Select one scenario with its exact file location | container, | (preferred method). | container"" selection by file locations | container. | is assigned to it. | container: | Feature Setup | No merge occurs if file locations to same file are not adjacent | selection by file locations | locations) are used, | may point into a ""scenario container"". | by using its file location, | Setup Bob"" | container (Feature or Rule) is selected. | Select first scenario if line number is smaller than first scenario line | Select a scenario by using file locations from a features configfile | in a feature (or some scenarios) | Merge filename and adjacent file location that refer to the same file | Select all scenarios if line number is smaller than first scenario line | Bob in Paris | Merge 2 adjacent file locations that refer to the same file | containers are: Feature, Rule, ScenarioOutline | Bob in Paris"" | Alice First | Bob in Berlin | Bob in Berlin"" | Alice First"" | Alice Last"" | selection mechanisms, like tags, names, | Merge 2 adjacent file locations to same file from features configfile | container (Feature, Rule, ScenarioOutline), | Teardown Bob | is selected, | Merge 2 adjacent file locations to same file from features-listfile | container are selected. | Alice Last",6,2013-05-05T18:55:53+02:00,2025-06-17T19:30:38+02:00
behave,step.duplicated_step.feature,5,Duplicated Same Step Definition via import from another File | Duplicated Step in same File | Duplicated same step via import | Duplicated Step Definition in another File | Duplicated Step,9,2013-05-06T21:36:22+02:00,2025-08-06T09:07:47+02:00
behave,formatter.json.feature,36,"with tags | Use JSON formatter with feature and two scenarios | without steps | Use JSON formatter on simple feature | description line."", | Use JSON formatter with feature and scenario outline with tags | Use JSON formatter with type-converted step parameters | Use JSON formatter with feature and one scenario with steps | Use JSON formatter with feature and one scenario with description | Use JSON formatter on simple feature with description | Use JSON formatter with feature and background | Use JSON formatter on simple feature with tags | description line. | Feature Setup | passed, 0 failed, 0 skipped | with description | Use embeddings | with tags but without steps"", | Use JSON formatter with feature and one scenario without steps | Use JSON formatter with feature and one scenario with tags | with steps and examples | Simple scenario with with steps | Simple scenario with tags but without steps | with steps | Use JSON formatter with feature and scenario outline with steps | Use JSON formatter with feature and scenario outline with description | description line (after an empty line)."" | Use JSON formatter with feature and scenario outline with steps and examples | Simple scenario with description but without steps | description line (after an empty line). | Use type converter | Simple scenario without steps | Use JSON formatter with feature and scenario outline without steps | Use JSON formatter and embed binary data in report from two steps | without steps"", | with description but without steps"",",9,2013-05-12T14:19:36+02:00,2026-01-20T00:38:59+01:00
behave,formatter.json.validate_output.feature,5,Validate JSON output from example/gherkin_v6/ test run (case: partly failing) | Validate JSON output from features/ test run | Validate JSON output from issue.features/ test run | Validate JSON output from tools/test-features/ test run | Validate JSON output from example/gherkin_v6/ test run,3,2013-05-12T14:19:36+02:00,2019-07-13T13:22:21+02:00
behave,step_dialect.basic_steps.feature,11,"Simple step-by-step example with table | Simple step-by-step example with scenario description | Simple step-by-step example with failing steps | Simple step-by-step example | description line. | Simple step-by-step example with multi-line text | passed, 0 failed, 0 skipped | Feature Setup | * a step passes ... passed | * a step passes | First scenario description line.",1,2013-05-12T18:37:25+02:00,2013-05-12T18:37:25+02:00
behave,step_dialect.given_when_then.feature,6,"Simple example (with lower-case keywords) | Simple example | Step usage example with details by running behave | Given a step passes | passed, 0 failed, 0 skipped | Given a step passes ... passed",2,2013-05-12T18:37:25+02:00,2015-02-08T11:23:40+01:00
behave,issue0162.feature,7,"follows. | passed, 0 failed, 1 error, 0 skipped | Exception is raised in a step | passed, 1 failed, 0 skipped | Assertion fails in a step | Given a step passes | Feature Setup",5,2013-05-13T21:19:23+02:00,2025-06-15T22:17:28+02:00
behave,runner.unknown_formatter.feature,8,Unknown formatter is used | Invalid formatter class is used | Two unknown formatters are used | Unknown formatter is used together with other formatter | Unknown formatter is used together with another formatter | Unknown formatter class is used (case: unknown class) | Unknown formatter class is used (case: unknown module) | Unknown formatter alias is used,3,2013-05-25T13:02:21+02:00,2022-11-21T12:34:21+01:00
behave,formatter.help.feature,7,Good Formatter by using a Formatter-Alias | Multiple Bad Formatters | file locations of failing scenarios | rerun          Emits scenario file locations of failing scenarios | Template: Bad Formatter with <formatter_syndrome> | Given a new working directory | Good case (with builtin formatters),13,2013-05-30T12:48:37+02:00,2026-01-20T00:38:59+01:00
